STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ITA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,49,A,Annual,Italy,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MRT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,50,A,Annual,Mauritania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MUS,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,51,A,Annual,Mauritius,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GHA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,52,A,Annual,Ghana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PAN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,53,A,Annual,Panama,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LBR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,54,A,Annual,Liberia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ROU,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,55,A,Annual,Romania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SLE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,56,A,Annual,Sierra Leone,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,USA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,57,A,Annual,United States,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GMB,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,58,A,Annual,"Gambia, The",Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,URY,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,59,A,Annual,Uruguay,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HRV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,60,A,Annual,Croatia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,QAT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,79,A,Annual,Qatar,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,UKR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,62,A,Annual,Ukraine,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BRA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,63,A,Annual,Brazil,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CIV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,64,A,Annual,Cote d'Ivoire,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AND,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,65,A,Annual,Andorra,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,JPN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,66,A,Annual,Japan,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MLT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,67,A,Annual,Malta,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HUN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,68,A,Annual,Hungary,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CHL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,69,A,Annual,Chile,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BGR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,70,A,Annual,Bulgaria,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,COG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,71,A,Annual,"Congo, Rep.",Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CAF,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,72,A,Annual,Central African Republic,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GUY,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,73,A,Annual,Guyana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SEN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,74,A,Annual,Senegal,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,COM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,75,A,Annual,Comoros,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MWI,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,76,A,Annual,Malawi,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CYP,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,77,A,Annual,Cyprus,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PNG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,78,A,Annual,Papua New Guinea,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,OMN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,134,A,Annual,Oman,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ALB,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,80,A,Annual,Albania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BWA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,81,A,Annual,Botswana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ZMB,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,82,A,Annual,Zambia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,NER,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,83,A,Annual,Niger,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PRY,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,84,A,Annual,Paraguay,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MNE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,37,A,Annual,Montenegro,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BIH,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,86,A,Annual,Bosnia and Herzegovina,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ARG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,87,A,Annual,Argentina,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MYS,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,88,A,Annual,Malaysia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,89,A,Annual,Greece,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,NPL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,90,A,Annual,Nepal,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BEN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,92,A,Annual,Benin,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BOL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,93,A,Annual,Bolivia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ECU,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,94,A,Annual,Ecuador,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LAO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,150,A,Annual,Lao PDR,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,KWT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,128,A,Annual,Kuwait,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BRN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,97,A,Annual,Brunei Darussalam,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SWZ,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,98,A,Annual,Eswatini,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,XKX,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,99,A,Annual,Kosovo,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AGO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,100,A,Annual,Angola,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MOZ,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,101,A,Annual,Mozambique,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MNG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,102,A,Annual,Mongolia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GIN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,103,A,Annual,Guinea,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,104,A,Annual,Maldives,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BFA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,105,A,Annual,Burkina Faso,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ZWE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,106,A,Annual,Zimbabwe,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LSO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,107,A,Annual,Lesotho,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TCD,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,108,A,Annual,Chad,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SSD,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,109,A,Annual,South Sudan,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GNB,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,110,A,Annual,Guinea-Bissau,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HTI,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,111,A,Annual,Haiti,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ISR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,112,A,Annual,Israel,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,113,A,Annual,Madagascar,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,114,A,Annual,Georgia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,COL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,115,A,Annual,Colombia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PHL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2025,RANK,RWB_PFI,602,0,RWB_PFI,PU,116,A,Annual,Philippines,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
