DATAFLOW,Geographic area,INDICATOR,RESIDENCE,SEX,Current age,TIME_PERIOD,OBS_VALUE,DATA_SOURCE,UNIT_MEASURE,UNIT_MULTIPLIER,SOURCE_LINK,SERIES_FOOTNOTE,OBS_FOOTNOTE,OBS_STATUS
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,16.925,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,16.967,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,17.03,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,17.132,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,17.264,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,17.42,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,17.558,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,17.665,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,17.75,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_143: Central Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,17.776,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,17.195,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,16.978,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,16.761,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,16.537,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,16.31,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,16.097,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,15.888,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,15.674,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,15.473,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNDEV_034: Southern Asia (UN Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,15.269,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,11.063,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,11.024,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,11.001,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,10.965,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,10.87,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,10.718,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,10.531,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,10.329,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,10.143,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,ABW: Aruba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,9.975,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,25.905,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,25.69,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,25.48,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,25.271,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,25.07,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,24.884,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,24.693,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,24.487,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,24.302,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AFG: Afghanistan,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,24.14,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
