DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Current age,RESIDENCE:Residence,EDUCATION_LEVEL:Education Level,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,SERIES_FOOTNOTE:Series footnote,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOWC_FLAG_A:SOWC flag A,OBS_FOOTNOTE:Observation footnote,OBS_STATUS:Observation Status,DATA_SOURCE:Data Source,OBS_CONF:Observation confidentaility,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,FREQ_COLL:Time interval at which the source data are collected
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,"HKG: China, Hong Kong Special Administrative Region",GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,HTI: Haiti,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,59,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,60,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,62,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,64,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,63,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,69,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,52,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,54,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,57,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,61,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IDN: Indonesia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,63,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRL: Ireland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,80,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,53,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,55,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,56,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,67,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,64,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRN: Iran (Islamic Republic of),GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,47,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,IRQ: Iraq,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ISR: Israel,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ITA: Italy,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ITA: Italy,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ITA: Italy,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JAM: Jamaica,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JAM: Jamaica,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JAM: Jamaica,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,JPN: Japan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KAZ: Kazakhstan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KEN: Kenya,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,47,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KEN: Kenya,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,45,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KEN: Kenya,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,47,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KEN: Kenya,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,48,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KHM: Cambodia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,27,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KHM: Cambodia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,KHM: Cambodia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,26,,,PCNT: %,,,,SDG Portal,,,
